,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,type_num,difbalanceOrig,difbalanceOrig_cat,comerciante,difbalanceDest,difbalanceDest_cat,type_cat
138609,16,CASH_OUT,2198224.71,C705981026,2198224.71,0.0,C697783649,0.0,2198224.71,1,0,1,-2198224.71,-1,0,2198224.71,1,1
142778,16,TRANSFER,828720.89,C1422357582,828720.89,0.0,C366986030,0.0,0.0,1,0,4,-828720.89,-1,0,0.0,0,1
142779,16,CASH_OUT,828720.89,C1002446735,828720.89,0.0,C185805228,9142622.59,10184336.54,1,0,1,-828720.89,-1,0,1041713.9499999993,1,1
147381,16,TRANSFER,2701905.3,C494334546,2701905.3,0.0,C428725863,0.0,0.0,1,0,4,-2701905.3,-1,0,0.0,0,1
147382,16,CASH_OUT,2701905.3,C2140905252,2701905.3,0.0,C970796050,57418.0,2759323.3,1,0,1,-2701905.3,-1,0,2701905.3,1,1
150359,16,TRANSFER,31074.0,C457962127,31074.0,0.0,C614104997,0.0,0.0,1,0,4,-31074.0,-1,0,0.0,0,1
150360,16,CASH_OUT,31074.0,C2073757635,31074.0,0.0,C1899325653,0.0,31074.0,1,0,1,-31074.0,-1,0,31074.0,1,1
152266,16,TRANSFER,121626.82,C185016231,121626.82,0.0,C1409959,0.0,0.0,1,0,4,-121626.82,-1,0,0.0,0,1
152267,16,CASH_OUT,121626.82,C828364266,121626.82,0.0,C101179743,653744.34,775371.16,1,0,1,-121626.82,-1,0,121626.82000000007,1,1
161981,17,TRANSFER,1639676.27,C15998296,1639676.27,0.0,C1652158314,0.0,0.0,1,0,4,-1639676.27,-1,0,0.0,0,1
161982,17,CASH_OUT,1639676.27,C967691562,1639676.27,0.0,C2093967426,448954.92,2198318.48,1,0,1,-1639676.27,-1,0,1749363.56,1,1
162658,17,TRANSFER,305627.0,C1711670940,305627.0,0.0,C385061535,0.0,0.0,1,0,4,-305627.0,-1,0,0.0,0,1
162659,17,CASH_OUT,305627.0,C1600031018,305627.0,0.0,C1971951800,7699847.16,8005474.16,1,0,1,-305627.0,-1,0,305627.0,1,1
166122,17,TRANSFER,195351.76,C1420261366,195351.76,0.0,C639808302,0.0,0.0,1,0,4,-195351.76,-1,0,0.0,0,1
166123,17,CASH_OUT,195351.76,C268542581,195351.76,0.0,C504693752,156408.25,265841.0,1,0,1,-195351.76,-1,0,109432.75,1,1
166226,17,CASH_OUT,42062.82,C897869440,340830.43,298767.61,C616721459,398931.35,678419.64,1,0,1,-42062.82000000001,-1,0,279488.29000000004,1,1
175119,18,TRANSFER,295664.18,C1726326177,295664.18,0.0,C1540448785,0.0,0.0,1,0,4,-295664.18,-1,0,0.0,0,1
175120,18,CASH_OUT,295664.18,C1446413189,295664.18,0.0,C185805228,10184336.54,10480000.72,1,0,1,-295664.18,-1,0,295664.18000000156,1,1
178579,18,TRANSFER,307739.18,C1066119351,307739.18,0.0,C702410034,0.0,0.0,1,0,4,-307739.18,-1,0,0.0,0,1
178580,18,CASH_OUT,307739.18,C281912643,307739.18,0.0,C1264205758,25326.0,838246.41,1,0,1,-307739.18,-1,0,812920.41,1,1
181079,18,CASH_OUT,314251.58,C1462280812,75956.47,0.0,C90486891,7962205.25,8276456.84,1,0,1,-75956.47,-1,0,314251.58999999985,1,1
181960,18,TRANSFER,1102133.9,C590103740,1102133.9,0.0,C1610372134,0.0,746575.95,1,0,4,-1102133.9,-1,0,746575.95,1,1
181961,18,CASH_OUT,1102133.9,C1213142549,1102133.9,0.0,C1880832297,306228.56,1408362.45,1,0,1,-1102133.9,-1,0,1102133.89,1,1
183454,18,TRANSFER,1144089.37,C1218322192,1144089.37,0.0,C1107369132,0.0,0.0,1,0,4,-1144089.37,-1,0,0.0,0,1
183455,18,CASH_OUT,1144089.37,C1542410200,1144089.37,0.0,C183389809,2502877.26,3879210.29,1,0,1,-1144089.37,-1,0,1376333.0300000003,1,1
186973,18,TRANSFER,1974352.3,C745648946,1974352.3,0.0,C1091334879,0.0,0.0,1,0,4,-1974352.3,-1,0,0.0,0,1
186974,18,CASH_OUT,1974352.3,C365968372,1974352.3,0.0,C579837876,15531.71,1989884.01,1,0,1,-1974352.3,-1,0,1974352.3,1,1
187001,18,TRANSFER,11481.0,C370107492,11481.0,0.0,C1680789799,0.0,263492.28,1,0,4,-11481.0,-1,0,263492.28,1,1
187002,18,CASH_OUT,11481.0,C779194867,11481.0,0.0,C1475456951,761417.61,1765080.5,1,0,1,-11481.0,-1,0,1003662.89,1,1
188531,18,CASH_OUT,508782.2,C576782065,0.0,0.0,C2090737806,1082007.65,1590789.85,1,0,1,0.0,0,0,508782.2000000002,1,1
194139,18,TRANSFER,9131.0,C1592623877,9131.0,0.0,C87183368,0.0,0.0,1,0,4,-9131.0,-1,0,0.0,0,1
194140,18,CASH_OUT,9131.0,C895161073,9131.0,0.0,C1762082057,133084.02,142215.02,1,0,1,-9131.0,-1,0,9131.0,1,1
206692,19,TRANSFER,143660.11,C1156611770,143660.11,0.0,C742977582,0.0,0.0,1,0,4,-143660.11,-1,0,0.0,0,1
206693,19,CASH_OUT,143660.11,C681501417,143660.11,0.0,C447183071,0.0,143660.11,1,0,1,-143660.11,-1,0,143660.11,1,1
211563,19,TRANSFER,3477438.49,C767243506,3477438.49,0.0,C1532877354,0.0,0.0,1,0,4,-3477438.49,-1,0,0.0,0,1
211564,19,CASH_OUT,3477438.49,C841995363,3477438.49,0.0,C1314676285,0.0,3477438.49,1,0,1,-3477438.49,-1,0,3477438.49,1,1
213571,19,CASH_OUT,122101.57,C149845822,0.0,0.0,C1200316948,0.0,639940.2,1,0,1,0.0,0,0,639940.2,1,1
213966,19,TRANSFER,161939.36,C263177591,161939.36,0.0,C94435408,0.0,0.0,1,0,4,-161939.36,-1,0,0.0,0,1
213967,19,CASH_OUT,161939.36,C1993475473,161939.36,0.0,C1832323051,628935.02,851972.34,1,0,1,-161939.36,-1,0,223037.31999999995,1,1
214334,19,TRANSFER,10000000.0,C416779475,11861008.32,1861008.32,C380259496,0.0,0.0,1,0,4,-10000000.0,-1,0,0.0,0,1
214335,19,CASH_OUT,10000000.0,C2050703310,10000000.0,0.0,C1622860679,504326.62,10342417.9,1,0,1,-10000000.0,-1,0,9838091.280000001,1,1
214336,19,TRANSFER,1861008.32,C1990303942,1861008.32,0.0,C1308678191,0.0,0.0,1,0,4,-1861008.32,-1,0,0.0,0,1
214337,19,CASH_OUT,1861008.32,C1718961034,1861008.32,0.0,C714051433,0.0,1789942.62,1,0,1,-1861008.32,-1,0,1789942.62,1,1
222881,20,TRANSFER,16614.82,C2080146129,16614.82,0.0,C748889213,0.0,0.0,1,0,4,-16614.82,-1,0,0.0,0,1
222882,20,CASH_OUT,16614.82,C530844914,16614.82,0.0,C1614121155,904409.29,921024.11,1,0,1,-16614.82,-1,0,16614.81999999995,1,1
232728,20,TRANSFER,448025.06,C1976637754,448025.06,0.0,C4020115,0.0,0.0,1,0,4,-448025.06,-1,0,0.0,0,1
232729,20,CASH_OUT,448025.06,C348303891,448025.06,0.0,C1432596631,71679.93,519704.99,1,0,1,-448025.06,-1,0,448025.06,1,1
239156,21,TRANSFER,785323.0,C1204079316,785323.0,0.0,C637091706,0.0,0.0,1,0,4,-785323.0,-1,0,0.0,0,1
239157,21,CASH_OUT,785323.0,C1794798581,785323.0,0.0,C801984124,803839.25,1720783.92,1,0,1,-785323.0,-1,0,916944.6699999999,1,1
239389,21,TRANSFER,158299.34,C278180302,158299.34,0.0,C1551346623,0.0,0.0,1,0,4,-158299.34,-1,0,0.0,0,1
239390,21,CASH_OUT,158299.34,C179332971,158299.34,0.0,C631110333,36152.54,271369.74,1,0,1,-158299.34,-1,0,235217.19999999998,1,1
241391,21,CASH_OUT,23292.3,C1861214292,0.0,0.0,C1834461593,392364.62,415656.92,1,0,1,0.0,0,0,23292.29999999999,1,1
244751,22,TRANSFER,346704.55,C1332180070,346704.55,0.0,C2027621451,0.0,0.0,1,0,4,-346704.55,-1,0,0.0,0,1
244752,22,CASH_OUT,346704.55,C54851371,346704.55,0.0,C943084296,513994.79,860699.34,1,0,1,-346704.55,-1,0,346704.55,1,1
245369,22,TRANSFER,461509.86,C1765744035,461509.86,0.0,C788887602,0.0,0.0,1,0,4,-461509.86,-1,0,0.0,0,1
245370,22,CASH_OUT,461509.86,C2141057802,461509.86,0.0,C802885021,302583.81,764093.67,1,0,1,-461509.86,-1,0,461509.86000000004,1,1
245377,22,TRANSFER,37100.29,C362085592,37100.29,0.0,C1652057111,0.0,0.0,1,0,4,-37100.29,-1,0,0.0,0,1
245378,22,CASH_OUT,37100.29,C142707413,37100.29,0.0,C63948986,433212.41,470312.7,1,0,1,-37100.29,-1,0,37100.29000000004,1,1
245422,22,TRANSFER,235512.2,C480136801,235512.2,0.0,C160106315,0.0,0.0,1,0,4,-235512.2,-1,0,0.0,0,1
245423,22,CASH_OUT,235512.2,C1956707614,235512.2,0.0,C1481851679,8490637.21,9272647.09,1,0,1,-235512.2,-1,0,782009.879999999,1,1
245654,22,TRANSFER,2068118.36,C1472367087,2068118.36,0.0,C52390890,0.0,0.0,1,0,4,-2068118.36,-1,0,0.0,0,1
245655,22,CASH_OUT,2068118.36,C1672125863,2068118.36,0.0,C559485820,3054285.45,5122403.81,1,0,1,-2068118.36,-1,0,2068118.3599999994,1,1
245773,22,TRANSFER,74804.24,C1239771149,74804.24,0.0,C1699565892,0.0,0.0,1,0,4,-74804.24,-1,0,0.0,0,1
245774,22,CASH_OUT,74804.24,C1683055902,74804.24,0.0,C313857348,0.0,74804.24,1,0,1,-74804.24,-1,0,74804.24,1,1
245847,22,TRANSFER,489767.32,C869780206,489767.32,0.0,C926230389,0.0,0.0,1,0,4,-489767.32,-1,0,0.0,0,1
245848,22,CASH_OUT,489767.32,C480109552,489767.32,0.0,C720599914,0.0,489767.32,1,0,1,-489767.32,-1,0,489767.32,1,1
245854,22,TRANSFER,379878.0,C336424141,379878.0,0.0,C404961694,0.0,0.0,1,0,4,-379878.0,-1,0,0.0,0,1
245855,22,CASH_OUT,379878.0,C1495269307,379878.0,0.0,C475345362,1301414.19,1681292.19,1,0,1,-379878.0,-1,0,379878.0,1,1
246825,22,CASH_OUT,89571.46,C1022920965,4505.6,0.0,C1460548505,1929428.01,2018999.47,1,0,1,-4505.6,-1,0,89571.45999999996,1,1
247566,22,TRANSFER,1258956.71,C1209224134,1258956.71,0.0,C314012937,0.0,0.0,1,0,4,-1258956.71,-1,0,0.0,0,1
247567,22,CASH_OUT,1258956.71,C673988903,1258956.71,0.0,C833477645,4736010.72,5994967.43,1,0,1,-1258956.71,-1,0,1258956.71,1,1
247607,22,TRANSFER,77773.14,C834571675,77773.14,0.0,C312865842,0.0,0.0,1,0,4,-77773.14,-1,0,0.0,0,1
247608,22,CASH_OUT,77773.14,C598573300,77773.14,0.0,C2060664104,1853403.61,1931176.75,1,0,1,-77773.14,-1,0,77773.1399999999,1,1
247821,22,TRANSFER,239646.72,C1977304181,239646.72,0.0,C1053513851,0.0,0.0,1,0,4,-239646.72,-1,0,0.0,0,1
247822,22,CASH_OUT,239646.72,C663158205,239646.72,0.0,C1104558647,2208970.26,2448616.98,1,0,1,-239646.72,-1,0,239646.7200000002,1,1
248883,23,TRANSFER,146127.1,C1866778945,146127.1,0.0,C225469649,0.0,0.0,1,0,4,-146127.1,-1,0,0.0,0,1
248884,23,CASH_OUT,146127.1,C785373587,146127.1,0.0,C1824914593,177874.39,324001.49,1,0,1,-146127.1,-1,0,146127.09999999998,1,1
250397,24,TRANSFER,291305.98,C71665357,291305.98,0.0,C1607901570,0.0,0.0,1,0,4,-291305.98,-1,0,0.0,0,1
250398,24,CASH_OUT,291305.98,C1962370851,291305.98,0.0,C1560190757,954554.82,1247963.68,1,0,1,-291305.98,-1,0,293408.86,1,1
250601,24,TRANSFER,986876.27,C1702714599,986876.27,0.0,C83459379,0.0,0.0,1,0,4,-986876.27,-1,0,0.0,0,1
250602,24,CASH_OUT,986876.27,C1896884992,986876.27,0.0,C309078889,57853.96,1044730.24,1,0,1,-986876.27,-1,0,986876.28,1,1
250715,24,TRANSFER,6844.73,C997222163,6844.73,0.0,C761549792,0.0,0.0,1,0,4,-6844.73,-1,0,0.0,0,1
250716,24,CASH_OUT,6844.73,C2006451816,6844.73,0.0,C1380348902,264100.7,270945.42,1,0,1,-6844.73,-1,0,6844.719999999972,1,1
251127,25,TRANSFER,8383.17,C282822245,8383.17,0.0,C1731493383,0.0,0.0,1,0,4,-8383.17,-1,0,0.0,0,1
251128,25,CASH_OUT,8383.17,C644686763,8383.17,0.0,C980380973,6577262.64,6585645.81,1,0,1,-8383.17,-1,0,8383.169999999925,1,1
251141,25,TRANSFER,781953.11,C763225876,781953.11,0.0,C1927695058,0.0,0.0,1,0,4,-781953.11,-1,0,0.0,0,1
251142,25,CASH_OUT,781953.11,C1665079678,781953.11,0.0,C1566512642,0.0,781953.11,1,0,1,-781953.11,-1,0,781953.11,1,1
251222,25,TRANSFER,217231.0,C1527375688,217231.0,0.0,C658289217,0.0,0.0,1,0,4,-217231.0,-1,0,0.0,0,1
251223,25,CASH_OUT,217231.0,C1847744332,217231.0,0.0,C1181708889,7236671.1,7453902.1,1,0,1,-217231.0,-1,0,217231.0,1,1
251295,25,TRANSFER,44829.81,C589374615,44829.81,0.0,C1612426642,0.0,0.0,1,0,4,-44829.81,-1,0,0.0,0,1
251296,25,CASH_OUT,44829.81,C1812532920,44829.81,0.0,C1135869087,301552.31,346382.12,1,0,1,-44829.81,-1,0,44829.81,1,1
251297,25,TRANSFER,296333.54,C1473328942,296333.54,0.0,C1650053869,0.0,0.0,1,0,4,-296333.54,-1,0,0.0,0,1
251298,25,CASH_OUT,296333.54,C1938399138,296333.54,0.0,C257884050,3355664.68,3651998.22,1,0,1,-296333.54,-1,0,296333.54000000004,1,1
251300,25,TRANSFER,18126.95,C556483673,18126.95,0.0,C946378506,0.0,0.0,1,0,4,-18126.95,-1,0,0.0,0,1
251301,25,CASH_OUT,18126.95,C57087263,18126.95,0.0,C1574807586,0.0,18126.95,1,0,1,-18126.95,-1,0,18126.95,1,1
251304,25,TRANSFER,249159.26,C862942009,249159.26,0.0,C1488413166,0.0,0.0,1,0,4,-249159.26,-1,0,0.0,0,1
251305,25,CASH_OUT,249159.26,C1962232117,249159.26,0.0,C750661006,285997.41,535156.67,1,0,1,-249159.26,-1,0,249159.26000000007,1,1
251383,25,TRANSFER,1698263.69,C1865185181,1698263.69,0.0,C388097316,0.0,0.0,1,0,4,-1698263.69,-1,0,0.0,0,1
251384,25,CASH_OUT,1698263.69,C902520408,1698263.69,0.0,C1047966944,0.0,1698263.69,1,0,1,-1698263.69,-1,0,1698263.69,1,1
251422,25,TRANSFER,802382.45,C127098115,802382.45,0.0,C1570699013,0.0,0.0,1,0,4,-802382.45,-1,0,0.0,0,1
251423,25,CASH_OUT,802382.45,C1343455954,802382.45,0.0,C1045004287,0.0,802382.45,1,0,1,-802382.45,-1,0,802382.45,1,1
251438,26,TRANSFER,37065.55,C1952239554,37065.55,0.0,C399460584,0.0,0.0,1,0,4,-37065.55,-1,0,0.0,0,1
251439,26,CASH_OUT,37065.55,C281192595,37065.55,0.0,C514736179,1396327.66,1433393.21,1,0,1,-37065.55,-1,0,37065.55000000005,1,1
251470,26,TRANSFER,369186.87,C1879175902,369186.87,0.0,C900709443,0.0,0.0,1,0,4,-369186.87,-1,0,0.0,0,1
251471,26,CASH_OUT,369186.87,C1121219802,369186.87,0.0,C418751321,36224.11,405410.97,1,0,1,-369186.87,-1,0,369186.86,1,1
251474,26,TRANSFER,78741.64,C1482114822,78741.64,0.0,C2123466960,0.0,0.0,1,0,4,-78741.64,-1,0,0.0,0,1
251475,26,CASH_OUT,78741.64,C1993214834,78741.64,0.0,C1402138462,48628.52,127370.16,1,0,1,-78741.64,-1,0,78741.64000000001,1,1
251477,26,TRANSFER,1646181.09,C700083141,1646181.09,0.0,C1359428492,0.0,0.0,1,0,4,-1646181.09,-1,0,0.0,0,1
251478,26,CASH_OUT,1646181.09,C441238852,1646181.09,0.0,C2059240998,220025.2,1866206.29,1,0,1,-1646181.09,-1,0,1646181.09,1,1
251531,26,TRANSFER,331829.94,C1549516546,331829.94,0.0,C1908627867,0.0,0.0,1,0,4,-331829.94,-1,0,0.0,0,1
251532,26,CASH_OUT,331829.94,C1357985676,331829.94,0.0,C255246845,792855.99,1124685.94,1,0,1,-331829.94,-1,0,331829.94999999995,1,1
251533,26,TRANSFER,1027152.36,C414159853,1027152.36,0.0,C1087566727,0.0,0.0,1,0,4,-1027152.36,-1,0,0.0,0,1
251534,26,CASH_OUT,1027152.36,C1016323653,1027152.36,0.0,C409414944,519428.56,1546580.92,1,0,1,-1027152.36,-1,0,1027152.3599999999,1,1
251551,27,TRANSFER,494244.61,C1529468267,494244.61,0.0,C1924171481,0.0,0.0,1,0,4,-494244.61,-1,0,0.0,0,1
251552,27,CASH_OUT,494244.61,C1544211314,494244.61,0.0,C1751768780,653451.43,1147696.03,1,0,1,-494244.61,-1,0,494244.6,1,1
251566,27,TRANSFER,329937.88,C699198167,329937.88,0.0,C2064246111,0.0,0.0,1,0,4,-329937.88,-1,0,0.0,0,1
251567,27,CASH_OUT,329937.88,C148278282,329937.88,0.0,C1783581377,349407.23,679345.1,1,0,1,-329937.88,-1,0,329937.87,1,1
251568,27,TRANSFER,496128.26,C842027258,496128.26,0.0,C136618845,0.0,0.0,1,0,4,-496128.26,-1,0,0.0,0,1
251569,27,CASH_OUT,496128.26,C705152518,496128.26,0.0,C741210093,465770.07,961898.33,1,0,1,-496128.26,-1,0,496128.25999999995,1,1
251571,27,TRANSFER,1218165.88,C361429301,1218165.88,0.0,C550179566,0.0,0.0,1,0,4,-1218165.88,-1,0,0.0,0,1
251572,27,CASH_OUT,1218165.88,C807604201,1218165.88,0.0,C849028719,742564.27,1960730.15,1,0,1,-1218165.88,-1,0,1218165.88,1,1
251573,28,TRANSFER,3832058.34,C1279307827,3832058.34,0.0,C1124913173,0.0,0.0,1,0,4,-3832058.34,-1,0,0.0,0,1
251574,28,CASH_OUT,3832058.34,C426880249,3832058.34,0.0,C1566081912,531662.14,4363720.48,1,0,1,-3832058.34,-1,0,3832058.3400000003,1,1
251575,28,TRANSFER,491517.77,C1029198062,491517.77,0.0,C1534111155,0.0,0.0,1,0,4,-491517.77,-1,0,0.0,0,1
251576,28,CASH_OUT,491517.77,C1198658385,491517.77,0.0,C523126423,518777.34,1010295.11,1,0,1,-491517.77,-1,0,491517.76999999996,1,1
251577,29,TRANSFER,340198.41,C491994230,340198.41,0.0,C772681684,0.0,0.0,1,0,4,-340198.41,-1,0,0.0,0,1
251578,29,CASH_OUT,340198.41,C1369188336,340198.41,0.0,C1627551181,1614043.79,1954242.21,1,0,1,-340198.41,-1,0,340198.4199999999,1,1
251579,29,TRANSFER,268641.82,C775733773,268641.82,0.0,C2121303056,0.0,0.0,1,0,4,-268641.82,-1,0,0.0,0,1
251580,29,CASH_OUT,268641.82,C2038670336,268641.82,0.0,C1068543577,197163.95,465805.77,1,0,1,-268641.82,-1,0,268641.82,1,1
251581,30,TRANSFER,122235.11,C1279213624,122235.11,0.0,C2100791242,0.0,0.0,1,0,4,-122235.11,-1,0,0.0,0,1
251582,30,CASH_OUT,122235.11,C356571967,122235.11,0.0,C1905066109,0.0,122235.11,1,0,1,-122235.11,-1,0,122235.11,1,1
251583,30,TRANSFER,236947.25,C1273047168,236947.25,0.0,C1636242484,0.0,0.0,1,0,4,-236947.25,-1,0,0.0,0,1
251584,30,CASH_OUT,236947.25,C474899128,236947.25,0.0,C116505755,70084.28,307031.53,1,0,1,-236947.25,-1,0,236947.25000000003,1,1
251585,30,TRANSFER,19016.22,C182136548,19016.22,0.0,C717672329,0.0,0.0,1,0,4,-19016.22,-1,0,0.0,0,1
251586,30,CASH_OUT,19016.22,C1257554854,19016.22,0.0,C1044117371,9347999.52,9367015.74,1,0,1,-19016.22,-1,0,19016.22000000067,1,1
251587,30,TRANSFER,109401.88,C2037269206,109401.88,0.0,C337579043,0.0,0.0,1,0,4,-109401.88,-1,0,0.0,0,1
251588,30,CASH_OUT,109401.88,C984153855,109401.88,0.0,C1806203979,245588.62,354990.5,1,0,1,-109401.88,-1,0,109401.88,1,1
251589,31,TRANSFER,335219.49,C1775717184,335219.49,0.0,C1987320319,0.0,0.0,1,0,4,-335219.49,-1,0,0.0,0,1
251590,31,CASH_OUT,335219.49,C89283631,335219.49,0.0,C1228650470,111675.56,446895.05,1,0,1,-335219.49,-1,0,335219.49,1,1
251591,31,TRANSFER,120406.39,C237098657,120406.39,0.0,C1177827371,0.0,0.0,1,0,4,-120406.39,-1,0,0.0,0,1
251592,31,CASH_OUT,120406.39,C1938001564,120406.39,0.0,C878440089,0.0,120406.39,1,0,1,-120406.39,-1,0,120406.39,1,1
251593,31,TRANSFER,21516.38,C551376615,21516.38,0.0,C2121782042,0.0,0.0,1,0,4,-21516.38,-1,0,0.0,0,1
251594,31,CASH_OUT,21516.38,C939116023,21516.38,0.0,C1335084969,900122.84,921639.22,1,0,1,-21516.38,-1,0,21516.380000000005,1,1
251595,31,TRANSFER,378204.02,C620879020,378204.02,0.0,C929929591,0.0,0.0,1,0,4,-378204.02,-1,0,0.0,0,1
251596,31,CASH_OUT,378204.02,C1309442409,378204.02,0.0,C1009459055,0.0,378204.02,1,0,1,-378204.02,-1,0,378204.02,1,1
251597,31,TRANSFER,5021186.54,C1848562108,5021186.54,0.0,C1803198527,0.0,0.0,1,0,4,-5021186.54,-1,0,0.0,0,1
251598,31,CASH_OUT,5021186.54,C1520365660,5021186.54,0.0,C1308026520,880859.14,5902045.68,1,0,1,-5021186.54,-1,0,5021186.54,1,1
251599,31,TRANSFER,587031.2,C1909564191,587031.2,0.0,C2047987632,0.0,0.0,1,0,4,-587031.2,-1,0,0.0,0,1
251600,31,CASH_OUT,587031.2,C1534882693,587031.2,0.0,C534658891,338247.75,925278.94,1,0,1,-587031.2,-1,0,587031.19,1,1
251601,32,TRANSFER,81867.07,C1128786535,81867.07,0.0,C9901046,0.0,0.0,1,0,4,-81867.07,-1,0,0.0,0,1
251602,32,CASH_OUT,81867.07,C1861680707,81867.07,0.0,C2064372710,135117.98,216985.05,1,0,1,-81867.07,-1,0,81867.06999999998,1,1
251603,32,TRANSFER,2023920.09,C306405849,2023920.09,0.0,C193080093,0.0,0.0,1,0,4,-2023920.09,-1,0,0.0,0,1
251604,32,CASH_OUT,2023920.09,C706467919,2023920.09,0.0,C338077337,1530400.88,3554320.97,1,0,1,-2023920.09,-1,0,2023920.0900000003,1,1
251605,32,TRANSFER,404165.06,C1458768825,404165.06,0.0,C206316722,0.0,0.0,1,0,4,-404165.06,-1,0,0.0,0,1
251606,32,CASH_OUT,404165.06,C254731202,404165.06,0.0,C1749677978,0.0,404165.06,1,0,1,-404165.06,-1,0,404165.06,1,1
251607,32,TRANSFER,1164448.96,C107615831,1164448.96,0.0,C144473930,0.0,0.0,1,0,4,-1164448.96,-1,0,0.0,0,1
251608,32,CASH_OUT,1164448.96,C1925676917,1164448.96,0.0,C2040690699,1080246.34,2244695.29,1,0,1,-1164448.96,-1,0,1164448.95,1,1
251609,32,TRANSFER,401575.19,C2084058641,401575.19,0.0,C1017580631,0.0,0.0,1,0,4,-401575.19,-1,0,0.0,0,1
251610,32,CASH_OUT,401575.19,C1684571589,401575.19,0.0,C1619036760,0.0,401575.19,1,0,1,-401575.19,-1,0,401575.19,1,1
251611,32,TRANSFER,604933.67,C1769820937,604933.67,0.0,C1536446312,0.0,0.0,1,0,4,-604933.67,-1,0,0.0,0,1
251612,32,CASH_OUT,604933.67,C1085892947,604933.67,0.0,C1138178950,35839.7,640773.38,1,0,1,-604933.67,-1,0,604933.68,1,1
253389,33,TRANSFER,3295227.84,C1152596026,3295227.84,0.0,C1976114093,0.0,0.0,1,0,4,-3295227.84,-1,0,0.0,0,1
253390,33,CASH_OUT,3295227.84,C1587398978,3295227.84,0.0,C1560573396,0.0,4002861.53,1,0,1,-3295227.84,-1,0,4002861.53,1,1
255139,33,TRANSFER,214975.9,C304547800,214975.9,0.0,C155793474,0.0,0.0,1,0,4,-214975.9,-1,0,0.0,0,1
255140,33,CASH_OUT,214975.9,C6796051,214975.9,0.0,C677541710,152331.28,374513.69,1,0,1,-214975.9,-1,0,222182.41,1,1
256116,33,TRANSFER,10000000.0,C1439740840,19887819.06,9887819.06,C875288652,0.0,0.0,1,0,4,-9999999.999999998,-1,0,0.0,0,1
256117,33,CASH_OUT,10000000.0,C29118015,10000000.0,0.0,C1379703840,0.0,10000000.0,1,0,1,-10000000.0,-1,0,10000000.0,1,1
256118,33,TRANSFER,9887819.06,C1548903046,9887819.06,0.0,C2065423383,0.0,0.0,1,0,4,-9887819.06,-1,0,0.0,0,1
256119,33,CASH_OUT,9887819.06,C1071702423,9887819.06,0.0,C28783325,801913.95,10165200.11,1,0,1,-9887819.06,-1,0,9363286.16,1,1
257737,33,TRANSFER,1448630.38,C101899927,1448630.38,0.0,C679483948,0.0,0.0,1,0,4,-1448630.38,-1,0,0.0,0,1
257738,33,CASH_OUT,1448630.38,C942063884,1448630.38,0.0,C1317594509,1294571.45,2743201.82,1,0,1,-1448630.38,-1,0,1448630.3699999999,1,1
260718,33,TRANSFER,6648389.9,C67311634,6648389.9,0.0,C674603923,0.0,0.0,1,0,4,-6648389.9,-1,0,0.0,0,1
260719,33,CASH_OUT,6648389.9,C1612816859,6648389.9,0.0,C836514715,2609209.55,9257599.45,1,0,1,-6648389.9,-1,0,6648389.899999999,1,1
264321,34,TRANSFER,51424.22,C1887135298,51424.22,0.0,C1119742908,0.0,0.0,1,0,4,-51424.22,-1,0,0.0,0,1
264322,34,CASH_OUT,51424.22,C1977213426,51424.22,0.0,C1445058573,87252.78,138677.0,1,0,1,-51424.22,-1,0,51424.22,1,1
266219,34,TRANSFER,428239.03,C711340026,428239.03,0.0,C674486348,0.0,0.0,1,0,4,-428239.03,-1,0,0.0,0,1
266220,34,CASH_OUT,428239.03,C1057589740,428239.03,0.0,C511164301,293130.02,1456009.92,1,0,1,-428239.03,-1,0,1162879.9,1,1
266401,34,TRANSFER,52557.21,C437611850,52557.21,0.0,C830293590,0.0,0.0,1,0,4,-52557.21,-1,0,0.0,0,1
266402,34,CASH_OUT,52557.21,C483094763,52557.21,0.0,C1009901500,0.0,52557.21,1,0,1,-52557.21,-1,0,52557.21,1,1
266687,34,TRANSFER,1462355.44,C2112073607,1462355.44,0.0,C399994587,0.0,0.0,1,0,4,-1462355.44,-1,0,0.0,0,1
266688,34,CASH_OUT,1462355.44,C1049482889,1462355.44,0.0,C373339841,1544724.84,3007080.29,1,0,1,-1462355.44,-1,0,1462355.45,1,1
267003,34,TRANSFER,27951.26,C722855847,27951.26,0.0,C866867675,0.0,0.0,1,0,4,-27951.26,-1,0,0.0,0,1
267004,34,CASH_OUT,27951.26,C476695686,27951.26,0.0,C90854025,10439.0,698752.71,1,0,1,-27951.26,-1,0,688313.71,1,1
268182,34,TRANSFER,989311.12,C2035691205,989311.12,0.0,C2145664965,0.0,0.0,1,0,4,-989311.12,-1,0,0.0,0,1
268183,34,CASH_OUT,989311.12,C1177633466,989311.12,0.0,C1609979141,1009370.24,1998681.36,1,0,1,-989311.12,-1,0,989311.1200000001,1,1
268735,34,TRANSFER,865948.49,C321662798,865948.49,0.0,C1466511502,0.0,0.0,1,0,4,-865948.49,-1,0,0.0,0,1
268736,34,CASH_OUT,865948.49,C2109818783,865948.49,0.0,C197117096,0.0,865948.49,1,0,1,-865948.49,-1,0,865948.49,1,1
